TickCount,AgentID,Layer,AgentType,X,Y,Alive,Age,Stage,Energy,Gravid,EggCount,LarvaCount,waterVolume,Resting,RestingDuration,TimeWithoutRest,Elevation,Buildings,Population,tp,t2m
100,b93c4c83-f083-4c39-a28c-5961b8c740ca,Mosquitoes,LivingAgent,41.846759,9.646595,1,109,ADULT,0.771,0,0,0,0,0,0,0,1178.0,2.0,75.88,0.0,22.13
100,240b2ee1-55f1-4232-8433-28e82b3f4316,Mosquitoes,LivingAgent,41.765565,9.643381,1,1126,ADULT,0.713,0,0,0,0,1,1,0,1141.0,0.0,5.9,0.0,22.13
100,89c36358-d440-47ac-8ba4-d4568971da8e,Mosquitoes,LivingAgent,41.838684,9.641098,1,400,ADULT,0.522,1,0,0,0,0,0,0,1154.0,0.0,62.95,0.0,22.13
100,5260cc96-2a13-4044-ace0-989f1a9dc2c0,Mosquitoes,LivingAgent,41.867184,9.664917,1,1033,ADULT,0.794,0,0,0,0,1,3,0,1214.0,2.0,72.16,0.0,22.13
100,5d36dc52-5cc7-4715-9764-116f0991befb,Mosquitoes,LivingAgent,41.85002,9.65312,1,1627,ADULT,0.407,0,0,0,0,0,0,0,1181.0,4.0,63.7,0.0,22.13
100,1b2ac370-0f2d-43c2-ad2e-da58dd7153ba,Mosquitoes,LivingAgent,41.829591,9.656268,1,1162,ADULT,0.659,0,0,0,0,0,0,0,1189.0,0.0,42.07,0.0,22.13
100,250e8e6b-3410-4852-963d-07f789471405,Mosquitoes,LivingAgent,41.867557,9.649326,1,130,PUPA,0.769,0,0,0,0,0,0,0,1180.0,1.0,74.37,0.0,22.13
100,7d8ca8b7-4eb7-4889-b992-76718e5ca477,Mosquitoes,LivingAgent,41.843439,9.641151,1,684,LARVA,0.739,0,0,0,0,0,0,0,1155.0,1.0,53.83,0.0,22.13
100,ecc953e9-abb0-46c7-8ef7-f866bf0db20f,Mosquitoes,LivingAgent,41.876111,9.640988,1,687,ADULT,0.462,0,0,0,0,0,0,0,1159.0,0.0,49.95,0.0,21.74
100,91405051-3b91-4372-9de2-c606866756de,Mosquitoes,LivingAgent,41.855237,9.658465,1,485,ADULT,0.648,0,0,0,0,0,0,0,1194.0,3.0,66.65,0.0,22.13
100,b7e55e2d-823c-45c3-8ab0-b7cf7d94bd12,Mosquitoes,LivingAgent,41.866272,9.650327,1,834,LARVA,0.688,0,0,0,0,0,0,0,1179.0,0.0,62.29,0.0,22.13
100,92d774c4-7f01-4112-97ed-ea4a1c36c468,Mosquitoes,LivingAgent,41.871126,9.671068,1,268,LARVA,0.743,0,0,0,0,0,0,0,1270.0,1.0,40.69,0.0,22.13
100,7c939b85-5b6a-4539-890b-5c1e0c42ec42,Mosquitoes,LivingAgent,41.876176,9.653274,1,854,ADULT,0.498,0,0,0,0,0,0,0,1174.0,2.0,61.7,0.0,21.74
100,a2a618dc-73d3-4315-a360-c7925fb185a0,Mosquitoes,LivingAgent,41.884098,9.6428,1,208,ADULT,0.409,0,0,0,0,0,0,0,1216.0,0.0,17.31,0.0,21.74
100,c0f2fea6-eb94-4e18-9a83-826ccd07abf6,Mosquitoes,LivingAgent,41.787287,9.643176,1,281,LARVA,0.618,0,0,0,0,0,0,0,1143.0,0.0,27.28,0.0,22.13
100,72c6875f-b7a7-4b1d-877f-bdd2f3a7b4a1,Mosquitoes,LivingAgent,41.80729,9.629574,1,1619,ADULT,0.76,0,0,0,0,0,0,0,1123.0,1.0,13.38,0.0,22.13
100,6e8b172c-5d3a-4b70-85e7-336f30813f4a,Mosquitoes,LivingAgent,41.874137,9.644262,1,1232,ADULT,0.592,0,0,0,0,1,0,0,1171.0,1.0,74.38,0.0,22.13
100,f9b5682a-b8ce-4b9a-8c7b-459aef9b9266,Mosquitoes,LivingAgent,41.834537,9.636306,1,33,PUPA,0.74,0,0,0,0,0,0,0,1147.0,5.0,44.09,0.0,22.13
100,8241e802-502b-4e79-a732-89f6013e21df,Mosquitoes,LivingAgent,41.870217,9.672471,1,72,LARVA,0.845,0,0,0,0,0,0,0,1244.0,0.0,54.64,0.0,22.13
100,e8b5063c-5f29-414c-bf20-5f1c17164c9c,Mosquitoes,LivingAgent,41.852636,9.668358,1,259,PUPA,0.599,0,0,0,0,0,0,0,1211.0,5.0,76.25,0.0,22.13
100,d24822ab-417d-47b1-906f-10b7e35c2dc4,Mosquitoes,LivingAgent,41.846707,9.66888,1,603,ADULT,0.456,0,0,0,0,0,0,0,1201.0,1.0,28.13,0.0,22.13
100,3324c836-6b18-48cf-8d51-5ec5ad9fecea,Mosquitoes,LivingAgent,41.765786,9.632538,1,874,LARVA,0.712,0,0,0,0,0,0,0,1123.0,0.0,5.87,0.0,22.13
100,4ed2f7d6-70e9-4c38-ba09-f2654d9e8ad1,Mosquitoes,LivingAgent,41.846889,9.669619,1,599,ADULT,0.322,0,0,0,0,1,3,0,1201.0,0.0,28.86,0.0,22.13
100,c08feab2-52fe-4459-8aa9-6d8220c4f3a8,Mosquitoes,LivingAgent,41.860278,9.671682,1,923,LARVA,0.657,0,0,0,0,0,0,0,1228.0,1.0,89.88,0.0,22.13
